byte	frequency
222	0.2795093190746161
223	0.12712613505526768
224	0.22182089186143503
225	0.23456470448093042
226	0.2394346015578934
227	0.2342242692992527
228	0.22994162517369648
229	0.23585221900283646
230	0.2452779018051342
231	0.21565294684242547
232	0.22959729638080012
233	0.22568541258899147
234	0.24876884246874484
235	0.24228479374774423
236	0.2476967859834727
237	0.2428839984072742
238	0.27857915476830675
239	0.1600621249019648
240	0.23171555108110936
241	0.2338254630884944
242	0.251799770966511
243	0.23408972314207102
244	0.2511163256546773
245	0.24900261756936362
246	0.25671430234635473
247	0.2129129327522974
248	0.29523275071683297
249	0.23620900940545053
250	0.2578938600870255
251	0.24691327123064696
252	0.25295563349954675
253	0.24021380560757866
254	0.2094240305044728
255	0.38270007755890606
